customer_unique_id,frequency,monetary,avg_order_value,avg_review_score,review_count,tenure_days,avg_days_between_orders,avg_installments,payment_type_diversity,late_delivery_rate,category_diversity,churned
cust_005405,1,113.6,113.6,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005406,1,72.25,72.25,5.0,1,0,0.0,4.0,1,1.0,1,1
cust_005407,4,451.41,112.85,5.0,4,616,205.0,1.8,1,0.25,3,0
cust_005408,5,1006.23,201.25,4.4,5,355,88.5,1.2,1,0.0,6,0
cust_005409,1,207.39,207.39,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005410,4,463.25,115.81,4.33,3,327,108.7,4.2,1,0.25,4,0
cust_005411,3,245.17,81.72,4.67,3,109,54.0,2.7,1,0.0,3,0
cust_005412,1,58.41,58.41,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_005413,3,296.53,98.84,4.5,2,609,304.0,3.3,1,0.0,3,0
cust_005414,2,367.59,183.8,4.5,2,527,527.0,6.0,1,0.0,3,0
cust_005415,1,253.51,253.51,5.0,1,0,0.0,8.0,1,0.0,2,1
cust_005416,4,628.09,157.02,5.0,4,433,143.7,2.2,1,0.25,4,0
cust_005417,1,54.02,54.02,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005418,3,440.46,146.82,5.0,2,166,83.0,6.3,1,0.333,4,0
cust_005419,4,262.01,65.5,4.25,4,612,203.7,1.8,1,0.25,4,0
cust_005421,3,494.12,164.71,2.5,2,328,164.0,1.3,1,0.0,3,0
cust_005422,3,391.11,130.37,4.33,3,307,153.0,2.7,1,0.333,2,0
cust_005423,4,668.65,167.16,5.0,3,568,189.0,2.8,1,0.25,4,0
cust_005424,3,287.67,95.89,3.67,3,443,221.5,4.7,1,0.0,2,0
cust_005425,2,512.96,256.48,0.0,0,188,188.0,3.5,1,0.0,3,1
cust_005426,2,309.57,154.78,5.0,2,197,197.0,6.5,1,0.0,2,0
cust_005427,1,296.36,296.36,2.0,1,0,0.0,1.0,1,1.0,1,1
cust_005428,4,374.3,93.58,4.5,4,428,142.0,1.2,1,0.0,4,0
cust_005429,3,571.49,190.5,4.67,3,510,254.5,4.0,1,0.667,5,0
cust_005430,4,526.94,131.74,4.75,4,614,204.3,2.2,1,0.25,3,0
cust_005431,4,613.46,153.36,3.5,4,22,6.7,2.5,1,0.0,3,1
cust_005432,4,535.5,133.88,5.0,3,618,206.0,2.0,1,0.0,4,0
cust_005433,2,223.7,111.85,4.0,2,104,104.0,3.0,1,0.0,2,0
cust_005434,3,255.83,85.28,3.33,3,287,143.5,3.3,1,0.333,3,1
cust_005435,2,167.43,83.72,2.5,2,427,427.0,3.5,1,0.5,2,1
cust_005436,3,457.79,152.6,3.0,3,368,183.5,4.0,1,0.0,4,0
cust_005437,1,65.58,65.58,4.0,1,0,0.0,1.0,1,1.0,1,1
cust_005438,2,115.44,57.72,4.0,1,203,203.0,4.5,1,0.5,2,1
cust_005439,3,396.94,132.31,3.67,3,451,225.5,1.0,1,0.333,4,0
cust_005440,2,363.56,181.78,2.0,2,126,126.0,1.5,1,0.0,3,1
cust_005441,5,616.58,123.32,3.2,5,609,151.8,3.4,1,0.0,5,0
cust_005442,3,296.42,98.81,2.33,3,367,183.0,2.3,1,0.333,2,1
cust_005443,2,180.4,90.2,5.0,1,319,319.0,2.5,1,0.0,2,0
cust_005444,5,914.54,182.91,4.4,5,561,140.0,1.0,1,0.2,6,0
cust_005445,2,189.69,94.84,4.0,1,249,249.0,3.5,1,0.5,2,1
cust_005446,2,102.71,51.36,5.0,1,340,340.0,5.5,1,0.5,2,1
cust_005447,6,1214.31,202.38,3.5,4,664,132.4,3.5,1,0.0,9,0
cust_005448,3,389.49,129.83,3.67,3,253,126.0,5.0,1,0.333,3,0
cust_005449,1,156.74,156.74,5.0,1,0,0.0,2.0,1,1.0,1,1
cust_005450,7,1677.57,239.65,3.71,7,598,99.3,1.4,1,0.143,10,0
cust_005451,3,266.41,88.8,4.33,3,359,179.5,1.0,1,0.333,3,0
cust_005452,2,650.13,325.06,3.0,2,344,344.0,1.5,1,0.0,3,0
cust_005453,1,155.03,155.03,4.0,1,0,0.0,4.0,1,1.0,1,1
cust_005454,2,447.49,223.74,3.5,2,112,112.0,1.0,1,0.0,1,1
cust_005455,1,102.28,102.28,1.0,1,0,0.0,4.0,1,0.0,1,1
cust_005456,6,1058.64,176.44,4.67,6,696,138.8,3.8,1,0.333,6,0
cust_005457,3,684.05,228.02,4.67,3,499,249.0,2.0,1,0.333,3,0
cust_005458,1,115.99,115.99,2.0,1,0,0.0,4.0,1,0.0,1,0
cust_005459,4,1558.94,389.74,3.5,4,456,151.7,2.0,1,0.25,7,0
cust_005460,4,777.03,194.26,3.67,3,564,187.7,1.0,1,0.0,4,1
cust_005461,4,1250.6,312.65,4.25,4,635,211.3,1.0,1,0.5,5,0
cust_005462,2,159.96,79.98,3.5,2,659,659.0,2.0,1,0.0,2,0
cust_005463,3,310.47,103.49,4.0,3,517,258.5,3.3,1,0.0,5,0
cust_005464,3,531.61,177.2,3.33,3,391,195.5,2.7,1,0.0,4,0
cust_005465,2,380.59,190.3,3.5,2,281,281.0,1.0,1,0.0,2,0
cust_005466,1,98.25,98.25,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005467,5,1171.7,234.34,3.25,4,563,140.5,1.6,1,0.2,6,1
cust_005468,9,2025.76,225.08,4.14,7,656,81.4,1.9,1,0.333,8,0
cust_005469,3,285.74,95.25,3.33,3,425,212.0,2.7,1,0.333,5,0
cust_005470,3,302.05,100.68,3.33,3,702,351.0,1.7,1,0.0,3,0
cust_005471,6,1055.34,175.89,4.33,6,425,84.4,3.2,1,0.0,5,0
cust_005472,1,96.09,96.09,5.0,1,0,0.0,4.0,1,0.0,1,0
cust_005473,1,40.88,40.88,1.0,1,0,0.0,1.0,1,0.0,1,1
cust_005474,2,337.35,168.68,5.0,1,347,347.0,1.0,1,0.0,3,0
cust_005475,3,626.42,208.81,3.67,3,602,301.0,4.0,1,0.333,4,0
cust_005476,5,638.83,127.77,4.2,5,519,129.2,2.8,1,0.0,6,0
cust_005477,3,296.47,98.82,3.33,3,263,131.0,3.0,1,0.333,3,0
cust_005478,3,221.74,73.91,2.33,3,599,299.0,3.0,1,0.333,2,0
cust_005479,3,279.35,93.12,4.0,2,550,274.5,4.3,1,0.0,3,0
cust_005480,1,91.19,91.19,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_005481,1,113.65,113.65,5.0,1,0,0.0,2.0,1,0.0,2,1
cust_005483,1,160.58,160.58,5.0,1,0,0.0,2.0,1,1.0,1,1
cust_005484,3,336.64,112.21,4.33,3,331,165.5,4.0,1,0.0,2,1
cust_005485,3,194.54,64.85,3.5,2,303,151.5,3.0,1,0.333,3,0
cust_005486,4,398.77,99.69,4.67,3,377,125.0,1.2,1,0.25,4,0
cust_005487,7,1009.05,144.15,4.86,7,506,83.8,4.3,1,0.0,6,0
cust_005488,4,443.07,110.77,4.25,4,349,116.0,2.2,1,0.5,6,0
cust_005489,1,59.73,59.73,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005490,6,565.32,94.22,4.4,5,547,108.8,2.7,1,0.333,6,0
cust_005491,5,574.92,114.98,3.8,5,513,128.0,3.8,1,0.4,5,0
cust_005492,3,294.36,98.12,3.33,3,320,159.5,2.0,1,0.333,3,0
cust_005493,4,246.06,61.52,4.0,3,599,199.0,2.0,1,0.5,4,0
cust_005494,4,425.16,106.29,3.5,4,532,177.0,1.5,1,0.5,5,0
cust_005495,1,99.48,99.48,2.0,1,0,0.0,2.0,1,1.0,1,1
cust_005496,2,100.05,50.02,4.0,1,112,112.0,6.0,1,1.0,2,1
cust_005497,6,1147.62,191.27,4.67,6,557,110.8,2.2,1,0.0,7,0
cust_005499,2,448.81,224.4,4.5,2,45,45.0,1.5,1,0.5,3,1
cust_005500,6,655.26,109.21,4.17,6,440,87.4,4.8,1,0.333,8,0
cust_005501,2,287.7,143.85,3.5,2,217,217.0,6.5,1,0.5,2,0
cust_005502,3,296.23,98.74,4.33,3,469,234.5,2.7,1,0.333,3,0
cust_005503,1,27.97,27.97,5.0,1,0,0.0,2.0,1,0.0,1,1
cust_005504,3,430.24,143.41,4.67,3,556,277.5,1.0,1,0.0,3,0
cust_005505,2,215.67,107.84,4.5,2,102,102.0,3.5,1,0.0,3,0
cust_005506,2,205.49,102.74,4.5,2,390,390.0,3.0,1,0.0,2,1
cust_005507,3,723.03,241.01,2.33,3,587,293.0,2.3,1,1.0,6,0
cust_005508,1,91.76,91.76,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005509,1,70.64,70.64,5.0,1,0,0.0,3.0,1,0.0,1,1
cust_005510,5,1263.4,252.68,3.75,4,641,160.0,2.2,1,0.2,8,0
cust_005511,1,128.1,128.1,0.0,0,0,0.0,1.0,1,0.0,1,1
cust_005512,2,444.53,222.26,4.0,2,518,518.0,1.0,1,0.0,2,0
cust_005513,3,196.05,65.35,5.0,2,419,209.5,1.0,1,0.0,3,0
cust_005514,1,94.11,94.11,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_005515,1,170.11,170.11,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005516,8,1091.64,136.46,4.5,6,533,75.9,3.8,1,0.125,6,0
cust_005517,3,488.25,162.75,3.0,2,530,264.5,1.7,1,0.0,3,0
cust_005518,2,335.58,167.79,5.0,2,395,395.0,1.5,1,0.0,2,0
cust_005519,3,551.84,183.95,3.0,3,543,271.5,2.0,1,0.667,5,0
cust_005520,3,559.07,186.36,4.33,3,560,280.0,3.0,1,0.333,3,0
cust_005521,3,611.01,203.67,5.0,3,442,220.5,2.3,1,0.333,4,0
cust_005522,4,473.16,118.29,5.0,4,399,132.7,4.5,1,0.5,5,0
cust_005523,3,372.9,124.3,4.67,3,353,176.5,3.3,1,0.333,3,0
cust_005524,1,242.73,242.73,5.0,1,0,0.0,8.0,1,1.0,1,1
cust_005525,1,352.29,352.29,1.0,1,0,0.0,4.0,1,0.0,2,1
cust_005526,3,307.45,102.48,3.33,3,650,324.5,5.0,1,0.0,3,0
cust_005527,4,1066.7,266.68,4.67,3,645,214.7,3.2,1,0.25,6,0
cust_005528,3,348.87,116.29,5.0,2,198,98.5,2.3,1,0.667,3,0
cust_005529,2,130.53,65.26,4.0,2,175,175.0,1.0,1,0.0,2,0
cust_005530,1,112.97,112.97,5.0,1,0,0.0,4.0,1,0.0,1,1
cust_005531,2,272.75,136.38,3.0,2,295,295.0,5.0,1,0.0,1,0
cust_005532,3,314.83,104.94,5.0,3,471,235.0,1.3,1,0.333,2,0
cust_005533,2,362.1,181.05,4.0,1,64,64.0,1.0,1,0.0,4,1
cust_005534,4,350.49,87.62,5.0,4,458,152.3,2.8,1,0.0,5,0
cust_005535,2,86.99,43.5,4.5,2,496,496.0,3.5,1,0.0,2,0
cust_005536,3,437.18,145.73,3.33,3,354,177.0,1.3,1,0.0,3,0
cust_005537,5,507.38,101.48,4.4,5,549,137.0,3.2,1,0.4,5,0
cust_005538,6,1301.36,216.89,4.67,3,633,126.4,2.5,1,0.0,8,0
cust_005539,3,379.11,126.37,3.67,3,621,310.0,2.3,1,0.333,3,0
cust_005540,2,107.6,53.8,3.5,2,110,110.0,2.5,1,0.0,2,1
cust_005541,3,365.06,121.69,3.33,3,546,272.5,6.0,1,0.333,3,0
cust_005542,3,1050.24,350.08,3.67,3,328,163.5,5.0,1,0.667,7,0
cust_005543,3,358.19,119.4,3.0,3,436,218.0,1.0,1,0.0,3,0
cust_005544,3,242.03,80.68,3.67,3,306,152.5,2.0,1,0.333,3,0
cust_005545,8,978.95,122.37,4.25,8,557,79.1,2.8,1,0.0,7,0
cust_005546,2,413.38,206.69,4.0,1,370,370.0,11.0,1,0.0,4,0
cust_005547,2,890.19,445.1,4.0,1,219,219.0,1.0,1,0.0,2,0
cust_005548,2,271.75,135.88,1.5,2,85,85.0,5.0,1,0.5,3,1
cust_005549,5,762.41,152.48,3.4,5,692,172.8,1.4,1,0.6,5,0
cust_005550,3,261.45,87.15,4.0,3,518,258.5,1.7,1,0.0,4,0
cust_005551,3,287.3,95.77,4.0,2,681,340.5,1.7,1,0.0,2,0
cust_005552,9,944.84,104.98,4.57,7,507,63.0,4.3,1,0.111,8,0
cust_005553,10,1300.87,130.09,3.86,7,603,66.7,2.6,1,0.4,9,0
cust_005554,3,623.65,207.88,4.0,3,379,189.5,4.0,1,0.667,3,0
cust_005556,2,268.7,134.35,3.0,2,370,370.0,1.5,1,0.5,2,1
cust_005557,7,1173.53,167.65,4.17,6,515,85.5,2.6,1,0.286,6,0
cust_005558,2,267.46,133.73,5.0,1,486,486.0,3.0,1,0.5,2,1
cust_005559,5,965.19,193.04,4.0,5,588,146.8,3.4,1,0.2,7,0
cust_005560,3,695.3,231.77,4.33,3,589,294.0,4.3,1,0.333,6,0
cust_005561,4,803.5,200.88,2.0,4,637,211.7,1.8,1,0.25,4,0
cust_005562,3,853.86,284.62,3.33,3,489,244.0,6.3,1,0.667,5,0
cust_005563,3,622.33,207.44,4.67,3,626,313.0,1.0,1,0.333,5,0
cust_005564,5,752.72,150.54,3.8,5,552,137.5,2.6,1,0.6,5,0
cust_005565,4,523.25,130.81,5.0,3,614,204.3,6.0,1,0.0,4,0
cust_005566,1,160.17,160.17,5.0,1,0,0.0,4.0,1,0.0,1,1
cust_005567,2,173.81,86.9,4.5,2,667,667.0,2.0,1,0.0,2,0
cust_005568,3,907.72,302.57,5.0,2,546,272.5,3.3,1,0.0,5,0
cust_005569,1,34.42,34.42,3.0,1,0,0.0,4.0,1,0.0,1,1
cust_005570,2,101.74,50.87,0.0,0,678,678.0,1.5,1,0.0,2,0
cust_005571,9,1380.11,153.35,3.56,9,614,76.4,2.4,1,0.111,8,0
cust_005572,2,436.8,218.4,4.5,2,5,5.0,1.0,1,0.0,2,1
cust_005573,4,396.31,99.08,4.5,4,568,189.3,3.8,1,0.5,5,0
cust_005574,6,1511.14,251.86,4.67,6,627,124.8,2.0,1,0.0,7,0
cust_005576,1,133.82,133.82,5.0,1,0,0.0,1.0,1,0.0,1,0
cust_005577,1,130.59,130.59,0.0,0,0,0.0,1.0,1,0.0,1,0
cust_005578,3,217.96,72.65,3.5,2,533,266.0,4.0,1,0.0,2,0
cust_005579,6,424.35,70.73,4.2,5,418,83.2,3.5,1,0.167,5,0
cust_005580,2,714.3,357.15,0.0,0,364,364.0,1.0,1,0.0,3,0
cust_005581,1,83.48,83.48,1.0,1,0,0.0,6.0,1,0.0,1,1
cust_005582,1,755.35,755.35,4.0,1,0,0.0,8.0,1,1.0,1,0
cust_005583,2,305.45,152.72,3.0,2,349,349.0,2.5,1,0.5,2,1
cust_005584,3,510.61,170.2,4.67,3,430,214.5,3.3,1,0.667,3,0
cust_005585,5,535.07,107.01,4.0,4,585,146.0,3.8,1,0.4,6,0
cust_005586,2,244.41,122.2,3.0,2,468,468.0,4.0,1,0.0,2,0
cust_005587,7,1608.52,229.79,3.2,5,606,100.5,4.9,1,0.286,7,0
cust_005588,2,193.29,96.64,4.5,2,346,346.0,3.5,1,0.0,3,1
cust_005589,3,266.31,88.77,5.0,3,271,135.0,1.7,1,0.333,4,0
cust_005590,5,650.16,130.03,3.6,5,699,174.5,5.8,1,0.0,5,0
cust_005591,1,100.34,100.34,2.0,1,0,0.0,1.0,1,0.0,1,1
cust_005592,1,78.5,78.5,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_005593,3,290.9,96.97,4.0,3,636,317.5,4.7,1,0.0,3,0
cust_005594,3,524.97,174.99,2.0,3,153,76.5,3.7,1,0.0,6,0
cust_005595,3,537.1,179.03,2.67,3,328,163.5,3.7,1,0.667,2,0
cust_005596,2,349.39,174.7,5.0,2,19,19.0,2.0,1,0.0,2,1
cust_005597,2,361.66,180.83,4.5,2,137,137.0,4.0,1,0.5,3,1
cust_005598,3,355.11,118.37,4.0,3,358,179.0,2.0,1,0.0,4,0
cust_005599,2,126.18,63.09,4.0,2,389,389.0,1.5,1,0.5,2,0
cust_005600,3,545.43,181.81,3.67,3,199,99.0,7.0,1,0.333,5,0
cust_005601,3,1035.68,345.23,5.0,3,480,239.5,1.0,1,0.333,5,0
cust_005602,1,39.46,39.46,0.0,0,0,0.0,1.0,1,0.0,1,0
cust_005603,1,66.41,66.41,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_005604,2,148.07,74.04,4.5,2,81,81.0,6.5,1,0.0,2,0
cust_005605,1,161.84,161.84,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005606,6,700.02,116.67,4.17,6,627,125.0,2.8,1,0.333,6,0
cust_005607,10,1341.86,134.19,3.9,10,678,74.9,3.1,1,0.3,8,0
cust_005608,3,408.52,136.17,4.0,2,634,317.0,3.7,1,0.333,3,0
cust_005609,2,153.53,76.76,5.0,2,8,8.0,1.5,1,0.0,3,1
cust_005610,4,1340.95,335.24,4.33,3,682,227.0,5.0,1,0.5,6,0
cust_005611,2,518.13,259.06,3.5,2,549,549.0,2.0,1,0.5,3,0
cust_005612,1,120.18,120.18,5.0,1,0,0.0,1.0,1,0.0,2,0
cust_005613,5,497.86,99.57,4.75,4,562,140.0,2.4,1,0.0,5,0
cust_005614,2,237.52,118.76,5.0,2,57,57.0,7.0,1,0.0,2,1
cust_005615,1,173.9,173.9,5.0,1,0,0.0,6.0,1,0.0,2,1
cust_005616,3,529.08,176.36,3.33,3,390,194.5,1.7,1,0.333,3,0
cust_005617,3,500.87,166.96,3.0,2,692,345.5,3.3,1,0.0,4,0
cust_005618,1,130.91,130.91,3.0,1,0,0.0,2.0,1,1.0,1,1
cust_005619,2,398.33,199.16,5.0,2,37,37.0,3.0,1,0.5,3,1
cust_005620,2,238.31,119.16,3.5,2,31,31.0,2.5,1,1.0,3,1
cust_005621,2,297.61,148.8,4.0,1,386,386.0,1.0,1,0.5,2,0
cust_005622,3,803.95,267.98,3.0,2,597,298.5,2.7,1,0.0,3,0
cust_005623,8,942.55,117.82,3.88,8,533,75.9,2.0,1,0.375,8,1
cust_005624,4,954.88,238.72,5.0,3,551,183.7,1.5,1,0.5,6,0
cust_005625,5,500.0,100.0,3.6,5,518,129.2,2.8,1,0.0,3,0
cust_005626,4,369.47,92.37,3.5,4,549,182.3,3.5,1,0.25,4,0
cust_005627,1,271.71,271.71,4.0,1,0,0.0,5.0,1,0.0,1,0
cust_005628,1,56.04,56.04,0.0,0,0,0.0,1.0,1,1.0,1,1
cust_005629,3,519.03,173.01,3.67,3,482,240.5,3.7,1,0.667,3,0
cust_005630,3,534.93,178.31,4.5,2,422,210.5,2.7,1,0.333,4,0
cust_005631,1,134.24,134.24,2.0,1,0,0.0,2.0,1,0.0,1,1
cust_005632,3,600.84,200.28,3.5,2,673,336.5,5.0,1,0.0,5,0
cust_005633,7,713.19,101.88,3.71,7,557,92.3,1.7,1,0.286,4,1
cust_005634,4,404.62,101.16,3.25,4,556,184.7,3.5,1,0.25,3,0
cust_005635,2,174.68,87.34,5.0,2,286,286.0,3.0,1,0.5,2,1
cust_005636,3,351.75,117.25,4.67,3,358,178.5,1.0,1,0.0,3,1
cust_005637,10,1706.32,170.63,3.89,9,629,69.6,3.1,1,0.0,10,0
cust_005638,2,275.62,137.81,5.0,2,400,400.0,2.5,1,0.0,3,0
cust_005639,1,56.33,56.33,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005640,2,317.35,158.68,4.5,2,388,388.0,1.0,1,0.0,2,0
cust_005641,3,368.3,122.77,3.67,3,609,304.0,2.7,1,0.0,4,0
cust_005642,3,222.83,74.28,3.33,3,590,294.5,2.3,1,0.333,3,0
cust_005643,8,1380.1,172.51,3.71,7,544,77.4,3.1,1,0.375,8,1
cust_005644,7,711.24,101.61,4.33,6,662,109.8,1.4,1,0.0,6,0
cust_005645,7,977.58,139.65,4.0,7,553,91.8,2.6,1,0.286,7,0
cust_005646,2,275.36,137.68,3.0,2,90,90.0,2.0,1,0.0,3,0
cust_005647,1,98.46,98.46,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_005648,2,495.63,247.82,5.0,1,99,99.0,5.0,1,0.5,3,1
cust_005649,2,452.67,226.34,4.5,2,540,540.0,1.0,1,0.0,2,1
cust_005650,2,439.52,219.76,5.0,2,286,286.0,6.5,1,0.0,3,1
cust_005651,2,129.86,64.93,4.0,2,510,510.0,2.5,1,0.5,2,1
cust_005652,3,274.52,91.51,4.67,3,701,350.5,1.3,1,0.0,3,0
cust_005653,3,458.97,152.99,4.5,2,63,31.0,1.3,1,0.0,3,0
cust_005654,3,314.67,104.89,5.0,3,390,195.0,1.0,1,0.333,3,1
cust_005656,3,578.17,192.72,4.0,3,422,210.5,5.3,1,0.667,3,0
cust_005657,2,244.2,122.1,4.5,2,527,527.0,1.5,1,0.0,3,0
cust_005658,3,417.64,139.21,4.0,3,353,176.0,1.0,1,0.0,5,0
cust_005659,3,467.58,155.86,4.5,2,511,255.5,3.3,1,0.0,3,0
cust_005660,2,342.23,171.12,5.0,2,459,459.0,1.0,1,0.5,3,1
cust_005662,3,587.36,195.79,5.0,3,508,253.5,1.7,1,0.0,4,0
cust_005663,6,940.71,156.78,4.5,6,451,89.8,4.0,1,0.167,4,0
cust_005664,5,528.45,105.69,4.5,4,583,145.2,5.2,1,0.4,5,0
cust_005665,3,231.07,77.02,4.67,3,720,360.0,1.3,1,0.0,2,0
cust_005666,1,50.41,50.41,2.0,1,0,0.0,4.0,1,0.0,1,1
cust_005667,1,34.97,34.97,2.0,1,0,0.0,1.0,1,0.0,1,1
cust_005668,2,299.53,149.76,3.5,2,615,615.0,6.5,1,0.0,3,0
cust_005669,4,656.62,164.16,4.5,4,664,221.0,3.2,1,0.0,4,0
cust_005670,2,286.16,143.08,4.5,2,309,309.0,1.0,1,0.5,1,1
cust_005671,5,628.68,125.74,4.25,4,590,147.2,2.0,1,0.6,5,0
cust_005672,3,197.58,65.86,2.67,3,680,340.0,2.0,1,0.667,3,0
cust_005673,9,1340.77,148.97,4.57,7,519,64.6,4.0,1,0.333,10,0
cust_005674,5,659.42,131.88,4.8,5,491,122.2,2.0,1,0.0,6,0
cust_005675,2,170.98,85.49,4.0,2,346,346.0,1.0,1,1.0,2,0
cust_005676,8,1372.9,171.61,3.75,8,606,86.4,1.9,1,0.5,8,0
cust_005677,3,344.26,114.75,4.33,3,672,336.0,1.0,1,0.667,4,0
cust_005678,2,282.96,141.48,5.0,1,261,261.0,1.5,1,0.5,2,0
cust_005679,3,493.91,164.64,4.5,2,646,322.5,3.3,1,0.333,5,0
cust_005680,7,1669.88,238.55,3.86,7,674,112.2,6.9,1,0.143,8,0
cust_005681,6,675.28,112.55,5.0,3,649,129.4,2.3,1,0.0,6,0
cust_005682,4,606.8,151.7,3.67,3,585,194.7,5.0,1,0.0,3,0
cust_005683,2,294.81,147.4,5.0,2,172,172.0,1.0,1,0.0,3,0
cust_005684,8,943.92,117.99,3.5,6,623,88.6,3.4,1,0.125,6,0
cust_005685,3,292.87,97.62,3.67,3,150,74.5,4.7,1,0.667,4,0
cust_005687,3,234.49,78.16,3.33,3,438,219.0,3.0,1,0.0,3,1
cust_005689,2,576.76,288.38,4.0,1,188,188.0,1.0,1,0.5,5,1
cust_005690,5,525.4,105.08,3.75,4,520,129.8,1.0,1,0.2,6,0
cust_005691,1,260.94,260.94,5.0,1,0,0.0,10.0,1,0.0,1,1
cust_005692,3,243.87,81.29,3.67,3,648,323.5,6.0,1,0.333,3,0
cust_005693,4,836.07,209.02,4.0,4,568,189.0,3.2,1,0.25,3,0
cust_005694,2,357.93,178.96,1.0,2,233,233.0,1.0,1,0.0,1,1
cust_005695,3,419.11,139.7,4.33,3,714,356.5,2.3,1,0.0,5,0
cust_005696,1,79.82,79.82,5.0,1,0,0.0,6.0,1,0.0,1,1
cust_005697,4,776.13,194.03,3.33,3,634,210.7,2.2,1,0.25,5,0
cust_005698,2,96.02,48.01,3.0,2,568,568.0,1.0,1,0.5,2,0
cust_005699,1,61.84,61.84,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_005700,3,286.86,95.62,3.0,2,411,205.0,1.3,1,0.667,2,0
cust_005702,1,172.02,172.02,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_005703,3,224.81,74.94,4.33,3,533,266.0,5.7,1,0.667,3,0
cust_005704,3,195.4,65.13,4.67,3,500,249.5,1.7,1,0.333,3,0
cust_005705,3,808.73,269.58,3.67,3,360,179.5,3.3,1,0.0,3,1
cust_005706,1,196.63,196.63,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_005707,4,348.56,87.14,4.67,3,384,127.7,3.8,1,0.0,3,0
cust_005708,2,146.61,73.31,4.5,2,51,51.0,1.0,1,0.0,2,1
cust_005709,4,416.23,104.06,4.67,3,679,225.7,2.8,1,0.5,5,0
cust_005710,6,1017.38,169.56,3.6,5,714,142.6,2.2,1,0.0,7,0
cust_005711,3,507.52,169.17,2.67,3,356,178.0,1.3,1,0.333,4,1
cust_005712,1,320.24,320.24,0.0,0,0,0.0,1.0,1,1.0,3,1
cust_005713,5,949.08,189.82,4.6,5,392,97.5,5.2,1,0.0,6,0
cust_005714,2,288.93,144.46,3.0,2,8,8.0,1.0,1,0.5,2,1
cust_005715,5,1059.45,211.89,4.6,5,492,122.8,2.4,1,0.2,6,0
cust_005716,3,270.6,90.2,4.33,3,309,154.0,4.7,1,0.0,2,1
cust_005717,3,290.09,96.7,4.33,3,575,287.0,1.0,1,0.0,3,1
cust_005718,5,589.89,117.98,2.6,5,646,161.5,7.6,1,0.2,6,0
cust_005719,2,311.12,155.56,4.0,1,197,197.0,5.5,1,1.0,2,0
cust_005720,2,130.64,65.32,4.0,2,99,99.0,1.0,1,1.0,2,0
cust_005721,3,507.62,169.21,4.33,3,580,290.0,2.0,1,0.0,3,0
cust_005722,5,472.84,94.57,3.8,5,509,126.8,2.0,1,0.4,5,0
cust_005723,3,316.53,105.51,5.0,3,683,341.5,2.7,1,0.667,5,0
cust_005724,3,502.95,167.65,5.0,3,91,45.5,2.0,1,0.333,4,0
cust_005725,2,350.06,175.03,4.5,2,542,542.0,2.0,1,0.0,3,0
cust_005726,5,506.1,101.22,3.0,5,662,165.0,4.2,1,0.2,5,0
cust_005727,5,562.68,112.54,4.6,5,391,97.2,2.8,1,0.2,5,0
cust_005728,4,525.94,131.49,4.0,4,529,176.0,3.2,1,0.25,5,0
cust_005729,5,971.98,194.4,3.8,5,352,87.5,2.6,1,0.2,5,0
cust_005731,3,235.21,78.4,5.0,3,579,289.0,2.3,1,0.333,3,0
cust_005732,1,233.67,233.67,5.0,1,0,0.0,6.0,1,0.0,2,1
cust_005733,1,163.82,163.82,5.0,1,0,0.0,2.0,1,0.0,2,1
cust_005734,3,493.69,164.56,3.0,2,476,237.5,1.7,1,0.333,3,0
cust_005735,3,626.46,208.82,4.0,3,670,334.5,3.7,1,0.333,4,0
cust_005736,3,179.34,59.78,4.67,3,112,56.0,2.7,1,0.333,3,0
cust_005738,1,108.65,108.65,5.0,1,0,0.0,1.0,1,0.0,2,1
cust_005739,1,115.09,115.09,5.0,1,0,0.0,10.0,1,0.0,1,1
cust_005740,3,373.37,124.46,4.0,3,129,64.0,1.0,1,0.333,3,1
cust_005741,2,280.99,140.5,2.5,2,164,164.0,3.0,1,0.5,3,1
cust_005742,2,180.78,90.39,1.5,2,566,566.0,2.5,1,0.0,3,0
cust_005743,4,320.7,80.18,4.5,4,380,126.7,2.2,1,0.25,4,0
cust_005744,3,862.28,287.43,4.33,3,340,169.5,1.3,1,0.0,5,1
cust_005745,1,77.43,77.43,4.0,1,0,0.0,2.0,1,1.0,1,1
cust_005746,1,165.62,165.62,5.0,1,0,0.0,1.0,1,0.0,1,1
